Date,Description,Amount,Category,PaymentMethod,Location,AccountType,TransactionType,DeviceUsed,Currency,MerchantType,LoyaltyProgram,Weekday,Month,TimeOfDay
2025-04-16,Transaction at Amazon Prime,198.75,Entertainment,Net Banking,Hyderabad,Salary,Debit,Mobile,INR,Subscription,No,Wednesday,April,Evening
2025-01-29,Transaction at Spencers,4530.78,Grocerie$,Debit Card,Mumbai,Salary,Debit,Desktop,INR,Retail,Yes,Wednesday,January,Morning
2025-07-24,Transaction at CCD,719.08,Food,UPI,Chennai,Savings,Debit,POS Terminal,INR,Restaurant,Yes,Thursday,July,Morning
2025-05-22,Transaction at OYO,26258.19,Travell_err,Credit Card,Bangalore,Credit Card,Debit,Mobile,INR,Service,Yes,Thursday,May,Evening
2025-04-17,Transaction at MedPlus,19853.17,Healthcare,Debit Card,Bangalore,Salary,Debit,Mobile,INR,Service,No,Thursday,April,Evening
2025-05-01,Transaction at Woodland,5344.42,Clothing,Credit Card,Delhi,Salary,Debit,Desktop,INR,Retail,No,Thursday,May,Afternoon
2025-03-12,Transaction at Lenskart,18769.15,Online Shopping,Credit Card,Chennai,Current,Debit,Desktop,INR,Online Store,No,Wednesday,March,Morning
2025-09-28,Transaction at Amazon Prime,880.69,Entertainment,Credit Card,Hyderabad,Credit Card,Debit,Mobile,INR,Subscription,Yes,Sunday,September,Afternoon
2025-01-02,Transaction at DMart,3005.39,Grocerie$,Net Banking,Hyderabad,Credit Card,Debit,POS Terminal,INR,Retail,No,Thursday,January,Night
2025-09-03,Transaction at Tata Cliq,7017.43,Online Shopping,Debit Card,Kolkata,Current,Debit,Desktop,INR,Online Store,Yes,Wednesday,September,Evening
2025-09-22,Transaction at Meru Cabs,1834.71,Transport,UPI,Bangalore,Savings,Debit,Mobile,INR,Service,Yes,Monday,September,Evening
2025-07-07,Transaction at Sony Center,70551.62,Electronics,Net Banking,Bangalore,Savings,Debit,POS Terminal,INR,Retail,Yes,Monday,July,Afternoon
2025-08-30,Transaction at Woodland,3887.13,Clothing,Net Banking,Hyderabad,Salary,Debit,Mobile,INR,Retail,Yes,Saturday,August,Morning
2025-03-26,Transaction at Reliance Digital,44045.88,Electronics,Credit Card,Pune,Savings,Debit,POS Terminal,INR,Retail,No,Wednesday,March,Morning
2025-05-15,Transaction at Goibibo,9254.14,Travell_err,UPI,Hyderabad,Current,Debit,POS Terminal,INR,Service,Yes,Thursday,May,Night
2025-11-17,Transaction at OYO,5172.31,Travell_err,Debit Card,Mumbai,Savings,Debit,Mobile,INR,Service,Yes,Monday,November,Evening
2025-08-05,Transaction at Metro Rail,74.37,Transport,Credit Card,Mumbai,Current,Debit,Mobile,INR,Service,Yes,Tuesday,August,Night
2025-06-02,Transaction at Noise,79845.29,Electronics,UPI,Mumbai,Credit Card,Debit,Desktop,INR,Retail,No,Monday,June,Night
2025-06-06,Transaction at Star Bazaar,1987.32,Grocerie$,UPI,Bangalore,Credit Card,Debit,Mobile,INR,Retail,Yes,Friday,June,Evening
2025-03-14,Transaction at Zara,1339.23,Clothing,Credit Card,Kolkata,Savings,Debit,POS Terminal,INR,Retail,Yes,Friday,March,Night
2025-01-07,Transaction at Yulu Bikes,125.12,Transport,Credit Card,Chennai,Current,Debit,Desktop,INR,Service,No,Tuesday,January,Evening
2025-07-16,Transaction at Apple Store,144071.63,Electronics,Debit Card,Bangalore,Current,Debit,POS Terminal,INR,Retail,Yes,Wednesday,July,Night
2025-09-06,Transaction at Croma,102084.89,Electronics,Net Banking,Chennai,Credit Card,Debit,Mobile,INR,Retail,Yes,Saturday,September,Night
2025-09-22,Transaction at Puma,3139.51,Clothing,UPI,Kolkata,Salary,Debit,Mobile,INR,Retail,No,Monday,September,Morning
2025-06-24,Transaction at OnePlus,9452781.0,Electronics,Net Banking,Delhi,Savings,Debit,Mobile,INR,Retail,Yes,Tuesday,June,Morning
2025-01-24,Transaction at TNEB,946.49,Biills,Net Banking,Bangalore,Salary,Debit,POS Terminal,INR,Service,Yes,Friday,January,Night
2025-02-05,Transaction at Spotify,773.52,Entertainment,UPI,Hyderabad,Current,Debit,POS Terminal,INR,Subscription,No,Wednesday,February,Morning
2025-01-16,Transaction at Star Bazaar,3028.9,Grocerie$,Net Banking,Pune,Credit Card,Debit,Mobile,INR,Retail,Yes,Thursday,January,Afternoon
2025-09-18,Transaction at Water Board,3593.83,Biills,Debit Card,Mumbai,Salary,Debit,Desktop,INR,Service,No,Thursday,September,Afternoon
2025-02-05,Transaction at Spencers,3307.49,Grocerie$,UPI,Pune,Current,Debit,Desktop,INR,Retail,No,Wednesday,February,Afternoon
2025-11-26,Transaction at CCD,1154.09,Food,Net Banking,Bangalore,Savings,Debit,POS Terminal,INR,Restaurant,No,Wednesday,November,Afternoon
2025-05-16,Transaction at Burger King,728.11,Food,Credit Card,Kolkata,Salary,Debit,Mobile,INR,Restaurant,No,Friday,May,Night
2025-05-11,Transaction at CloudNine,,Healthcare,Debit Card,Chennai,Savings,Debit,POS Terminal,INR,Service,Yes,Sunday,May,Night
2025-12-31,Transaction at OnePlus,92539.39,Electronics,Net Banking,Pune,Current,Debit,Desktop,INR,Retail,No,Wednesday,December,Morning
2025-12-10,Transaction at Nykaa,19138.31,Online Shopping,Debit Card,Kolkata,Credit Card,Debit,POS Terminal,INR,Online Store,Yes,Wednesday,December,Evening
2025-03-07,Transaction at Apollo Hospital,19171.26,Healthcare,UPI,Mumbai,Credit Card,Debit,Desktop,INR,Service,Yes,Friday,March,Afternoon
2025-04-11,Transaction at KFC,1186.64,Food,Debit Card,Kolkata,Credit Card,Debit,Mobile,INR,Restaurant,No,Friday,April,Morning
2025-04-18,Transaction at Fortis,14521.31,Healthcare,UPI,Pune,Credit Card,Debit,Mobile,INR,Service,No,Friday,April,Evening
2025-04-11,Transaction at Adidas,5316.1,Clothing,Net Banking,Hyderabad,Savings,Debit,Mobile,INR,Retail,No,Friday,April,Evening
2025-05-13,Transaction at Dell Exclusive,93854.85,Electronics,Net Banking,Bangalore,Salary,Debit,Desktop,INR,Retail,Yes,Tuesday,May,Night
2025-12-07,Transaction at Snapdeal,10112.47,Online Shopping,Net Banking,Kolkata,Credit Card,Debit,POS Terminal,INR,Online Store,Yes,Sunday,December,Evening
2025-07-03,Transaction at Cream Stone,150.46,Food,Net Banking,Pune,Salary,Debit,Mobile,INR,Restaurant,Yes,Thursday,July,Afternoon
2025-07-13,Transaction at Mi Store,9900.85,Electronics,Net Banking,Hyderabad,Savings,Debit,Desktop,INR,Retail,Yes,Sunday,July,Afternoon
2025-11-17,Transaction at IndiGo,21171.58,Travell_err,UPI,Kolkata,Savings,Debit,POS Terminal,INR,Service,No,Monday,November,Evening
2025-01-14,Transaction at ACT Fibernet,938.83,Biills,Credit Card,Kolkata,Current,Debit,POS Terminal,INR,Service,No,Tuesday,January,Afternoon
2025-08-20,Transaction at IRCTC,6788.85,Travell_err,Net Banking,Chennai,Salary,Debit,Desktop,INR,Service,Yes,Wednesday,August,Afternoon
2025-05-24,Transaction at DMart,4290.64,Grocerie$,Debit Card,Chennai,Credit Card,Debit,Desktop,INR,Retail,Yes,Saturday,May,Morning
2025-01-17,Transaction at TNEB,4550.61,Biills,Credit Card,Pune,Current,Debit,Desktop,INR,Service,No,Friday,January,Evening
2025-06-13,Transaction at Property Tax Online,3866.92,Biills,Net Banking,Kolkata,Salary,Debit,Desktop,INR,Service,Yes,Friday,June,Morning
2025-08-08,Transaction at Allen Solly,2092.53,Clothing,Debit Card,Hyderabad,Current,Debit,Mobile,INR,Retail,No,Friday,August,Night
2025-04-22,Transaction at Noise,29492.37,Electronics,Credit Card,Delhi,Salary,Debit,Mobile,INR,Retail,No,Tuesday,April,Afternoon
2025-09-13,Transaction at Amazon,12278.1,Online Shopping,UPI,Hyderabad,Savings,Debit,Mobile,INR,Online Store,No,Saturday,September,Afternoon
2025-09-18,Transaction at Air India,,Travell_err,Credit Card,Kolkata,Salary,Debit,Desktop,INR,Service,No,Thursday,September,Evening
2025-04-29,Transaction at YouTube Premium,950.86,Entertainment,UPI,Bangalore,Credit Card,Debit,Desktop,INR,Subscription,No,Tuesday,April,Afternoon
2025-01-25,Transaction at IRCTC,5858.15,Travell_err,Net Banking,Mumbai,Current,Debit,POS Terminal,INR,Service,Yes,Saturday,January,Afternoon
2025-05-09,Transaction at Airtel,4626.98,Biills,Debit Card,Hyderabad,Credit Card,Debit,Desktop,INR,Service,No,Friday,May,Evening
2025-08-14,Transaction at Airtel,2641.59,Biills,Net Banking,Bangalore,Current,Debit,Mobile,INR,Service,No,Thursday,August,Morning
2025-03-04,Transaction at Meru Cabs,602.24,Transport,Debit Card,Kolkata,Current,Debit,POS Terminal,INR,Service,Yes,Tuesday,March,Morning
2025-10-28,Transaction at Ola,1357.91,Transport,Net Banking,Hyderabad,Current,Debit,POS Terminal,INR,Service,No,Tuesday,October,Evening
2025-12-05,Transaction at YouTube Premium,916.74,Entertainment,Credit Card,Kolkata,Savings,Debit,Mobile,INR,Subscription,Yes,Friday,December,Afternoon
2025-11-25,Transaction at Allen Solly,5521.72,Clothing,UPI,Delhi,Savings,Debit,Desktop,INR,Retail,No,Tuesday,November,Afternoon
2025-03-04,Transaction at Myntra,1787.01,Online Shopping,UPI,Mumbai,Savings,Debit,POS Terminal,INR,Online Store,No,Tuesday,March,Morning
2025-02-21,Transaction at Apple Music,635.98,Entertainment,Net Banking,Pune,Savings,Debit,Desktop,INR,Subscription,Yes,Friday,February,Morning
2025-10-01,Transaction at DMart,1487.51,Grocerie$,Debit Card,Bangalore,Salary,Debit,POS Terminal,INR,Retail,Yes,Wednesday,October,Morning
2025-11-11,Transaction at Starbucks,519.46,Food,Debit Card,Bangalore,Salary,Debit,Mobile,INR,Restaurant,Yes,Tuesday,November,Night
2025-12-31,Transaction at Chai Point,457.49,Food,Debit Card,Kolkata,Credit Card,Debit,Mobile,INR,Restaurant,Yes,Wednesday,December,Night
2025-11-19,Transaction at ACT Fibernet,,Biills,Credit Card,Kolkata,Credit Card,Debit,POS Terminal,INR,Service,No,Wednesday,November,Night
2025-07-22,Transaction at Meesho,6781.56,Online Shopping,Net Banking,Chennai,Savings,Debit,Desktop,INR,Online Store,No,Tuesday,July,Morning
2025-10-30,Transaction at Rapido,1862.9,Transport,Credit Card,Delhi,Salary,Debit,Desktop,INR,Service,No,Thursday,October,Afternoon
2025-06-14,Transaction at Property Tax Online,2975.76,Biills,Debit Card,Delhi,Salary,Debit,Desktop,INR,Service,Yes,Saturday,June,Morning
2025-06-19,Transaction at Gas Agency,4867.79,Biills,UPI,Delhi,Current,Debit,Mobile,INR,Service,Yes,Thursday,June,Night
2025-02-14,Transaction at Hotstar,,Entertainment,UPI,Bangalore,Savings,Debit,Desktop,INR,Subscription,No,Friday,February,Afternoon
2025-07-02,Transaction at HP World,,Electronics,Debit Card,Bangalore,Credit Card,Debit,Mobile,INR,Retail,Yes,Wednesday,July,Evening
2025-07-20,Transaction at Booking.com,21714.2,Travell_err,Credit Card,Pune,Credit Card,Debit,POS Terminal,INR,Service,No,Sunday,July,Afternoon
2025-08-25,Transaction at Apollo Hospital,14166.66,Healthcare,Credit Card,Hyderabad,Salary,Debit,Mobile,INR,Service,No,Monday,August,Afternoon
2025-03-19,Transaction at Apollo Pharmacy,17889.69,Healthcare,UPI,Chennai,Credit Card,Debit,POS Terminal,INR,Service,No,Wednesday,March,Evening
2025-05-14,Transaction at Woodland,7646.12,Clothing,UPI,Kolkata,Credit Card,Debit,Mobile,INR,Retail,No,Wednesday,May,Night
2025-03-15,Transaction at Yulu Bikes,1328.05,,Credit Card,Kolkata,Savings,Debit,POS Terminal,INR,Service,No,Saturday,March,Afternoon
2025-04-27,Transaction at Hotstar,800.87,Entertainment,Credit Card,Pune,Current,Debit,Mobile,INR,Subscription,Yes,Sunday,April,Morning
2025-12-19,Transaction at Woodland,591.33,Clothing,UPI,Mumbai,Salary,Debit,Desktop,INR,Retail,Yes,Friday,December,Evening
2025-06-22,Transaction at Water Board,4557.25,Biills,Credit Card,Hyderabad,Salary,Debit,POS Terminal,INR,Service,Yes,Sunday,June,Evening
2025-08-22,Transaction at CloudNine,8986.21,Healthcare,UPI,Bangalore,Savings,Debit,Mobile,INR,Service,No,Friday,August,Evening
2025-09-30,Transaction at BigBazaar,4187.76,Grocerie$,Credit Card,Chennai,Salary,Debit,Desktop,INR,Retail,Yes,Tuesday,September,Morning
2025-11-02,Transaction at Boat Lifestyle,138750.17,Electronics,Debit Card,Hyderabad,Salary,Debit,Mobile,INR,Retail,No,Sunday,November,Morning
2025-12-29,Transaction at Noise,121441.21,Electronics,Net Banking,Chennai,Savings,Debit,Desktop,INR,Retail,Yes,Monday,December,Night
2025-07-21,Transaction at OnePlus,86790.29,Electronics,Debit Card,Kolkata,Salary,Debit,Desktop,INR,Retail,No,Monday,July,Morning
2025-07-23,Transaction at Meru Cabs,379.57,Transport,Net Banking,Kolkata,Credit Card,Debit,Mobile,INR,Service,No,Wednesday,July,Night
2025-12-15,Transaction at TNEB,903.8,Biills,Net Banking,Mumbai,Credit Card,Debit,Mobile,INR,Service,Yes,Monday,December,Evening
2025-01-24,Transaction at Asus Store,79698.14,Electronics,Net Banking,Mumbai,Current,Debit,Desktop,INR,Retail,No,Friday,January,Morning
2025-06-09,Transaction at Fortis,17412.21,Healthcare,Net Banking,Hyderabad,Credit Card,Debit,Desktop,INR,Service,No,Monday,June,Evening
2025-12-19,Transaction at Yulu Bikes,1370.47,,UPI,Bangalore,Current,Debit,Mobile,INR,Service,Yes,Friday,December,Evening
2025-07-15,Transaction at US Polo,5186.54,Clothing,Net Banking,Delhi,Savings,Debit,Desktop,INR,Retail,Yes,Tuesday,July,Evening
2025-12-26,Transaction at BMTC,1334.25,Transport,Net Banking,Kolkata,Savings,Debit,Desktop,INR,Service,Yes,Friday,December,Evening
2025-03-01,Transaction at Netmeds,7703.86,Healthcare,Net Banking,Delhi,Current,Debit,Desktop,INR,Service,No,Saturday,March,Evening
2025-09-10,Transaction at Netflix,176.31,Entertainment,Debit Card,Pune,Credit Card,Debit,POS Terminal,INR,Subscription,Yes,Wednesday,September,Night
2025-01-11,Transaction at Jio Fiber,4175.51,Biills,UPI,Kolkata,Salary,Debit,POS Terminal,INR,Service,Yes,Saturday,January,Evening
2025-01-24,Transaction at Spencers,3226.9,Grocerie$,Debit Card,Pune,Current,Debit,POS Terminal,INR,Retail,No,Friday,January,Morning
2025-11-13,Transaction at Biba,3577.56,Clothing,Debit Card,Kolkata,Credit Card,Debit,Mobile,INR,Retail,Yes,Thursday,November,Night
2025-10-14,Transaction at Property Tax Online,5052.83,Biills,Debit Card,Mumbai,Credit Card,Debit,Mobile,INR,Service,No,Tuesday,October,Evening
2025-10-23,Transaction at ACT Fibernet,558.76,Biills,Debit Card,Delhi,Current,Debit,Mobile,INR,Service,Yes,Thursday,October,Afternoon
2025-10-06,Transaction at Puma,2291.3,Clothing,UPI,Bangalore,Current,Debit,Mobile,INR,Retail,No,Monday,October,Evening
2025-12-28,Transaction at RedBus,736.24,Transport,Net Banking,Pune,Salary,Debit,Desktop,INR,Service,No,Sunday,December,Evening
2025-05-19,Transaction at Starbucks,911.9,Food,Debit Card,Chennai,Credit Card,Debit,Desktop,INR,Restaurant,No,Monday,May,Morning
2025-08-15,Transaction at Flipkart,6605.3,Online Shopping,Credit Card,Mumbai,Salary,Debit,Mobile,INR,Online Store,No,Friday,August,Night
2025-09-23,Transaction at Saravana Bhavan,450.05,Food,Net Banking,Delhi,Current,Debit,Mobile,INR,Restaurant,Yes,Tuesday,September,Afternoon
2025-05-29,Transaction at Booking.com,26577.89,Travell_err,Debit Card,Mumbai,Credit Card,Debit,Desktop,INR,Service,Yes,Thursday,May,Evening
2025-05-03,Transaction at Nykaa,8368.84,Online Shopping,Net Banking,Kolkata,Current,Debit,Mobile,INR,Online Store,Yes,Saturday,May,Night
2025-11-18,Transaction at Apollo Hospital,8795.87,Healthcare,Credit Card,Chennai,Savings,Debit,Desktop,INR,Service,No,Tuesday,November,Afternoon
2025-03-22,Transaction at US Polo,,Clothing,Credit Card,Mumbai,Savings,Debit,Mobile,INR,Retail,Yes,Saturday,March,Morning
2025-09-21,Transaction at Netflix,617.71,Entertainment,Debit Card,Delhi,Salary,Debit,Mobile,INR,Subscription,No,Sunday,September,Night
2025-06-23,Transaction at Lenskart,8136.23,Online Shopping,Debit Card,Hyderabad,Savings,Debit,Mobile,INR,Online Store,Yes,Monday,June,Night
2025-04-16,Transaction at Vodafone Idea,4982.06,Biills,Credit Card,Chennai,Savings,Debit,Mobile,INR,Service,Yes,Wednesday,April,Evening
2025-07-11,Transaction at Subway,131.78,Food,UPI,Chennai,Salary,Debit,Desktop,INR,Restaurant,Yes,Friday,July,Afternoon
2025-04-26,Transaction at Meru Cabs,87.44,Transport,Net Banking,Chennai,Salary,Debit,Desktop,INR,Service,Yes,Saturday,April,Evening
2025-10-26,Transaction at Spencers,4080.83,Grocerie$,Credit Card,Kolkata,Salary,Debit,Desktop,INR,Retail,Yes,Sunday,October,Evening
2025-12-30,Transaction at Asus Store,29429.76,Electronics,UPI,Mumbai,Salary,Debit,Desktop,INR,Retail,No,Tuesday,December,Morning
2025-01-05,Transaction at 1mg,8486.73,Healthcare,Credit Card,Mumbai,Current,Debit,POS Terminal,INR,Service,Yes,Sunday,January,Afternoon
2025-10-19,Transaction at BMTC,1545.39,Transport,Net Banking,Delhi,Savings,Debit,Desktop,INR,Service,No,Sunday,October,Afternoon
2025-09-11,Transaction at Uber,883.23,Transport,Debit Card,Chennai,Savings,Debit,Desktop,INR,Service,Yes,Thursday,September,Night
2025-05-16,Transaction at Sony Center,18955.81,Electronics,Net Banking,Pune,Current,Debit,POS Terminal,INR,Retail,Yes,Friday,May,Night
2025-02-05,Transaction at Adidas,4092.11,Clothing,Debit Card,Bangalore,Credit Card,Debit,Mobile,INR,Retail,No,Wednesday,February,Afternoon
2025-07-18,Transaction at Tata Cliq,9198.23,Online Shopping,Credit Card,Bangalore,Credit Card,Debit,Mobile,INR,Online Store,Yes,Friday,July,Morning
2025-01-01,Transaction at TNEB,3430.73,Biills,Credit Card,Pune,Salary,Debit,Mobile,INR,Service,No,Wednesday,January,Morning
2025-07-26,Transaction at Air India,,Travell_err,UPI,Delhi,Salary,Debit,POS Terminal,INR,Service,Yes,Saturday,July,Evening
2025-05-12,Transaction at Amazon,16121.32,Online Shopping,Net Banking,Pune,Savings,Debit,Desktop,INR,Online Store,Yes,Monday,May,Evening
2025-08-26,Transaction at Nature's Basket,1522.8,Grocerie$,Debit Card,Chennai,Salary,Debit,POS Terminal,INR,Retail,Yes,Tuesday,August,Night
2025-04-04,Transaction at Barbeque Nation,399.31,Food,UPI,Bangalore,Current,Debit,Desktop,INR,Restaurant,Yes,Friday,April,Morning
2025-09-28,Transaction at Netmeds,3255.16,Healthcare,Debit Card,Mumbai,Current,Debit,POS Terminal,INR,Service,Yes,Sunday,September,Evening
2025-06-10,Transaction at Max Fashion,5048.6,Clothing,Net Banking,Delhi,Salary,Debit,POS Terminal,INR,Retail,No,Tuesday,June,Morning
2025-01-05,Transaction at Burger King,250.72,Food,UPI,Kolkata,Salary,Debit,Desktop,INR,Restaurant,Yes,Sunday,January,Evening
2025-03-16,Transaction at AirAsia,22608.88,Travell_err,Net Banking,Hyderabad,Credit Card,Debit,POS Terminal,INR,Service,No,Sunday,March,Night
2025-01-16,Transaction at Taco Bell,,Food,Debit Card,Kolkata,Salary,Debit,Desktop,INR,Restaurant,No,Thursday,January,Evening
2025-09-21,Transaction at BMTC,665.42,Transport,UPI,Delhi,Savings,Debit,POS Terminal,INR,Service,Yes,Sunday,September,Evening
2025-01-02,Transaction at Lenskart,5764.96,Online Shopping,UPI,Delhi,Credit Card,Debit,Mobile,INR,Online Store,Yes,Thursday,January,Morning
2025-12-05,Transaction at Netflix,614.75,Entertainment,UPI,Mumbai,Salary,Debit,POS Terminal,INR,Subscription,No,Friday,December,Night
2025-01-13,Transaction at Jio Fiber,1614.14,Biills,Net Banking,Mumbai,Salary,Debit,POS Terminal,INR,Service,No,Monday,January,Afternoon
2025-01-14,Transaction at Asus Store,64262.79,Electronics,Debit Card,Bangalore,Salary,Debit,POS Terminal,INR,Retail,No,Tuesday,January,Night
2025-08-08,Transaction at Uber,1314.2,Transport,Debit Card,Mumbai,Savings,Debit,Desktop,INR,Service,Yes,Friday,August,Night
2025-06-26,Transaction at Apple Music,663.07,Entertainment,Debit Card,Delhi,Savings,Debit,POS Terminal,INR,Subscription,No,Thursday,June,Afternoon
2025-01-07,Transaction at Spotify,198.5,Entertainment,Debit Card,Mumbai,Salary,Debit,POS Terminal,INR,Subscription,No,Tuesday,January,Afternoon
2025-07-02,Transaction at Air India,19334.56,Travell_err,Debit Card,Delhi,Savings,Debit,Mobile,INR,Service,Yes,Wednesday,July,Morning
2025-02-21,Transaction at Nature's Basket,3885.4,Grocerie$,Debit Card,Mumbai,Current,Debit,Mobile,INR,Retail,No,Friday,February,Evening
2025-11-08,Transaction at Gas Agency,358.14,Biills,Net Banking,Mumbai,Savings,Debit,Mobile,INR,Service,Yes,Saturday,November,Morning
2025-10-11,Transaction at SonyLiv,495.23,Entertainment,UPI,Bangalore,Savings,Debit,Mobile,INR,Subscription,Yes,Saturday,October,Afternoon
2025-07-29,Transaction at Zara,6321.93,Clothing,UPI,Pune,Credit Card,Debit,Desktop,INR,Retail,No,Tuesday,July,Evening
2025-11-02,Transaction at Netmeds,8642.98,Healthcare,UPI,Hyderabad,Credit Card,Debit,Desktop,INR,Service,Yes,Sunday,November,Afternoon
